Depth	Gamma
421.5	79.4
421.6	81.6
421.6	82.6
421.8	84.3
421.9	84.8
421.9	84.8
422	83.7
422	81
422.2	81
422.2	82.1
422.3	83.2
422.4	82.1
422.4	76.7
422.4	75.6
422.4	72.9
422.5	67.5
422.5	62.6
422.5	61.5
422.6	59.9
422.6	54
422.7	51.3
422.7	51.3
422.7	47.5
422.8	44.2
422.9	41.5
422.9	41
423.1	39.4
423.2	39.4
423.3	39.9
423.4	40.5
423.5	42.1
423.7	43.7
423.8	44.2
423.8	44.2
423.8	44.2
423.9	43.7
424	42.6
424.1	41.5
424.2	42.6
424.3	43.7
424.3	43.7
424.4	44.2
424.5	45.9
424.5	46.4
424.8	45.3
424.8	44.8
424.8	43.7
424.8	42.6
424.8	42.6
424.9	41
424.9	40.5
424.9	39.4
425	38.8
425.2	38.8
425.3	41
425.4	42.1
425.5	43.7
425.6	44.2
425.5	45.3
425.5	47.5
425.6	49.1
425.7	51.8
425.8	52.9
426	50.7
426	48.6
426	45.9
426.1	44.2
426.2	40.5
426.2	37.8
426.3	35
426.3	34
426.5	34
426.6	36.1
426.6	36.7
426.7	37.8
426.8	41
426.9	41.5
427.1	41.5
427.1	41.5
427.2	41
427.4	38.8
427.4	38.8
427.5	40.5
427.5	42.6
427.6	44.2
427.6	44.8
427.9	46.4
428	46.4
428	46.4
428.1	48.6
428.2	49.1
428.2	50.2
428.3	51.3
428.3	52.4
428.4	52.9
428.6	54
428.7	54
428.8	51.3
428.9	49.6
428.9	48
429	45.9
429	45.9
429	44.2
429	43.2
429.1	43.2
429.2	39.9
429.5	39.4
429.7	37.8
429.7	37.8
429.9	35.6
430.1	35
430.1	35
430.2	34.5
430.3	34
430.4	36.1
430.4	37.8
430.5	38.8
430.5	38.8
430.5	38.8
430.6	38.8
430.6	38.8
430.8	39.9
430.8	40.5
430.8	41
430.9	42.6
431	43.2
431.1	43.2
431.2	42.6
431.3	41.5
431.4	41
431.5	41
431.5	41
431.6	41.5
431.7	42.1
431.8	41
431.9	40.5
431.9	39.4
432.1	37.8
432.1	37.2
432.3	38.8
432.3	38.8
432.4	39.9
432.5	40.5
432.5	42.1
432.6	43.7
432.6	45.3
432.6	47.5
432.6	47.5
432.7	48
432.7	48.6
432.8	48.6
432.8	48.6
432.9	45.9
432.9	45.9
433	44.2
433	43.7
433.1	42.6
433.1	42.1
433.1	42.1
433.2	40.5
433.3	39.9
433.3	39.4
433.3	39.4
433.4	39.9
433.5	42.1
433.6	42.1
433.6	42.1
433.8	42.1
433.9	42.1
434	41.5
434	40.5
434.1	38.3
434.1	37.8
434.3	38.3
434.3	39.4
434.3	39.9
434.5	41.5
434.6	41.5
434.6	41
434.7	40.5
434.8	39.4
434.8	39.4
434.9	38.3
435	37.8
435	38.3
435.1	40.5
435.5	42.6
435.6	42.6
435.6	42.6
435.7	41
435.7	40.5
435.9	38.3
435.9	37.2
435.9	37.2
435.9	37.2
436	37.8
436.2	39.9
436.2	41
436.4	41.5
436.4	41
436.5	40.5
436.5	39.9
436.6	38.3
436.6	38.3
436.8	38.3
436.9	39.4
437.2	40.5
437.3	40.5
437.4	38.3
437.4	37.8
437.4	37.2
437.4	36.7
437.5	36.1
437.5	36.7
437.6	37.8
437.8	39.4
437.8	40.5
437.8	41
438	43.2
438	43.7
438.1	43.7
438.2	43.2
438.3	42.1
438.3	40.5
438.4	40.5
438.5	40.5
438.5	41
438.5	41.5
438.6	42.6
438.7	43.2
438.8	42.6
438.9	40.5
439	39.9
439.1	39.4
439.1	39.4
439.2	39.4
439.3	39.4
439.5	38.3
439.6	38.3
439.8	39.9
439.9	39.9
439.9	41
440	42.6
440	43.2
440	44.8
440.1	44.8
440.1	45.3
440.2	45.3
440.3	44.2
440.5	43.7
440.5	43.7
440.5	43.7
440.5	43.2
440.6	42.6
440.6	42.6
440.8	42.6
440.8	43.2
441	45.3
441.1	45.9
441.1	45.9
441.3	48.6
441.3	50.2
441.4	51.8
441.6	53.4
441.8	55.1
441.8	55.1
441.8	56.7
441.9	56.7
442	56.7
442	55.6
442	55.6
442	54.5
442	53.4
441.9	52.4
441.9	51.8
442	51.8
442	51.8
442.1	50.7
442.2	50.7
442.2	50.7
442.3	51.3
442.4	51.8
442.6	52.4
442.6	51.3
442.6	50.2
442.7	49.1
442.8	50.7
442.8	52.9
443	53.4
443.1	53.4
443.2	52.9
443.2	53.4
443.3	52.4
443.3	50.7
443.4	49.6
443.5	49.1
443.6	48.6
443.7	47.5
443.9	47.5
444.1	48.6
444.2	51.3
444.3	53.4
444.4	53.4
444.5	54.5
444.6	56.1
444.6	56.1
444.7	54.5
444.9	54
444.9	52.9
445	52.9
445.1	52.9
445.2	55.1
445.2	55.1
445.4	57.2
445.5	57.8
445.5	57.8
445.6	56.7
445.6	54
445.6	52.9
445.6	51.3
445.7	49.6
445.7	49.1
445.9	49.1
446	49.6
446	52.4
446	54
446.1	55.1
446.1	56.7
446.2	57.8
446.3	61
446.4	62.1
446.4	62.6
446.5	63.2
446.5	63.7
446.6	63.7
446.6	59.9
446.6	58.3
446.6	57.2
446.6	56.1
446.7	54.5
446.9	55.6
446.9	56.1
446.9	56.1
447	55.6
447	54.5
447	53.4
447.1	53.4
447.1	55.1
447.2	55.6
447.2	55.6
447.2	55.1
447.2	54.5
447.2	54
447.2	53.4
447.2	52.9
447.3	52.4
447.4	51.8
447.4	51.8
447.5	51.8
447.6	53.4
447.7	54
447.7	54.5
447.7	55.6
447.8	56.7
447.8	57.2
447.9	57.8
448	59.4
448.1	60.5
448.2	61
448.2	61.5
448.3	60.5
448.3	59.9
448.3	59.4
448.3	58.3
448.3	58.3
448.4	57.2
448.5	56.7
448.6	55.6
448.6	55.1
448.6	54.5
448.7	54.5
448.7	54
448.7	53.4
448.8	52.9
448.8	52.9
448.8	51.8
448.8	51.8
448.9	51.3
448.9	51.3
449	49.6
449	49.1
449	48.6
449	48
449	48
449	48
449	48
449.1	48
449.2	48.6
449.2	50.2
449.2	52.4
449.3	54.5
449.5	56.1
449.6	57.8
449.7	59.4
449.8	60.5
449.9	62.6
449.9	63.7
449.9	63.7
449.9	62.1
450	61
450	59.9
450	58.3
450.1	56.7
450.1	56.1
450.2	55.6
450.3	55.1
450.4	55.1
450.4	55.6
450.5	56.7
450.6	57.8
450.8	57.8
450.8	54.5
450.8	54
450.8	54
451	54
451	54
451	54
451	55.6
451.2	55.6
451.3	54.5
451.4	54
451.4	52.9
451.5	52.4
451.5	54.5
451.5	56.7
451.6	60.5
451.6	63.2
451.6	68.6
451.7	70.7
451.9	71.8
452	71.8
452.1	72.9
452.2	74
452.3	76.7
452.3	76.7
452.4	77.8
452.5	79.9
452.5	80.5
452.7	78.3
452.8	77.2
452.9	77.2
452.9	76.7
452.9	74
453	71.3
453.1	70.7
453.1	68
453.3	67
453.3	67.5
453.3	71.3
453.3	71.8
453.4	72.9
453.5	74
453.7	75.6
453.8	75.6
453.8	77.2
453.9	77.2
454	74.5
454.1	72.4
454.2	69.1
454.3	66.4
454.4	64.2
454.5	61.5
454.6	58.8
454.7	56.1
454.9	51.3
455.3	43.7
455.3	41.5
455.3	38.3
455.4	34.5
455.5	32.9
455.6	31.8
455.7	33.4
455.7	34
456	32.3
456	31.8
456	31.3
456.1	30.7
456.1	30.7
456.2	30.7
456.3	30.7
456.4	31.3
456.5	32.9
456.5	32.9
456.7	35.6
456.8	36.7
457	35
457	34.5
457	33.4
457.1	31.8
457.2	31.3
457.2	29.6
457.3	29.1
457.4	25.9
457.4	24.2
457.5	22.6
457.6	23.2
457.6	23.7
457.7	24.2
457.8	26.4
457.9	26.9
457.9	28
457.9	28
458	28
458.1	26.9
458.2	24.8
458.2	23.7
458.4	27.5
458.5	26.9
458.6	26.4
458.6	24.2
458.8	25.3
458.8	25.3
458.9	27.5
459.1	30.2
459.2	30.2
459.3	29.6
459.3	29.6
459.5	30.7
459.5	30.7
459.6	29.6
459.6	26.4
459.7	25.3
459.8	23.7
460	23.7
460	25.9
460.2	27.5
460.3	28.6
460.7	30.2
460.8	31.3
460.9	32.3
460.8	35
460.9	36.1
460.9	37.8
460.9	39.9
461	39.9
461.1	39.9
461.3	38.8
461.3	38.3
461.4	35.6
461.7	32.3
461.7	32.3
461.8	30.7
461.9	30.7
462.2	35
462.3	36.1
462.3	38.3
462.3	38.8
462.4	42.1
462.4	44.2
462.4	44.8
462.5	45.9
462.6	48
462.8	48.6
462.9	46.9
462.9	43.7
463	45.9
463.2	47.5
463.3	49.1
463.4	50.2
463.5	48.6
463.5	46.9
463.6	46.4
463.6	47.5
463.7	48.6
463.8	48.6
463.8	48
464.1	47.5
464.1	46.9
464.1	46.9
464.3	49.1
464.3	52.4
464.3	55.6
464.4	55.1
464.6	54.5
464.7	55.1
464.8	57.2
465	59.4
465	59.9
465	59.9
465	62.6
465.2	66.4
465.2	67
465.3	70.7
465.4	75.6
465.5	80.5
465.6	79.4
465.7	76.7
465.8	75.1
465.9	74.5
465.9	74
466.1	73.4
466.2	74
466.4	76.7
466.4	77.8
466.5	76.7
466.6	75.1
466.8	76.1
466.8	78.8
466.8	81
466.8	81
466.9	82.1
466.9	82.6
467	83.7
467	85.3
467	87
467.2	88.6
467.4	90.2
467.5	91.8
467.5	95.1
467.6	97.2
467.6	99.4
467.6	99.9
467.8	101.6
467.8	102.1
467.9	101
468	99.4
468	98.3
468	96.2
468	94.5
468.1	92.9
468.1	91.3
468.1	92.4
468.1	92.9
468.2	94
468.2	95.6
468.3	96.7
468.3	97.8
468.4	99.4
468.5	99.4
468.5	99.9
468.6	99.9
468.7	99.4
468.7	97.2
468.7	95.1
468.7	92.9
468.7	92.4
468.8	91.3
468.8	89.7
468.9	89.7
468.9	90.2
469	90.2
469	89.1
469.1	88
469.2	87
469.3	83.7
469.3	82.6
469.4	79.4
469.4	78.8
469.5	79.9
469.6	84.3
469.9	91.8
470	95.1
470.1	99.9
470.3	114
470.3	116.2
470.4	125.4
470.4	133.5
470.5	137.8
470.7	152.4
470.7	154
470.8	160
470.9	164.8
470.9	165.4
470.9	165.9
470.9	169.1
470.9	171.9
470.9	173.5
470.9	173.5
471	178.3
471	181.6
471	182.7
471	185.4
471	187
471	187
471	185.9
471	185.9
471.1	182.7
471.2	181
471.2	177.8
471.2	173.5
471.2	172.9
471.3	171.3
471.3	169.1
471.4	168.6
471.3	168.6
471.3	166.4
471.3	165.4
471.3	163.2
471.3	160
471.4	157.8
471.5	154.5
471.6	152.4
471.6	150.8
471.7	147.5
471.7	145.9
471.9	143.2
471.9	141.6
471.9	139.4
472	136.7
472.1	134.5
472.1	132.9
472.1	130.2
472.1	129.7
472.2	128.1
472.2	127
472.2	127
472.2	127
472.3	128.1
472.4	129.1
472.4	130.2
472.4	130.8
472.5	130.8
472.6	130.2
472.7	128.1
472.9	123.7
473	121
473	120.5
472.8	117.2
472.8	116.2
472.8	114.5
472.9	112.4
472.8	107
472.8	102.6
472.8	99.9
472.8	99.4
473	91.3
473.1	86.4
473.1	83.2
473.1	79.9
473.1	75.1
473.1	70.7
473.1	60.5
473.2	56.7
473.3	52.4
473.3	49.6
473.3	42.1
473.3	39.9
473.3	39.4
473.5	36.1
473.5	34.5
473.7	31.8
473.7	30.7
473.8	28.6
473.8	26.9
473.9	26.4
473.9	26.4
474	25.9
474.1	24.2
474.1	23.2
474.1	22.6
474.3	23.7
474.3	24.2
474.5	25.3
474.5	25.3
474.6	25.3
474.6	25.3
474.7	24.2
474.7	24.2
474.9	23.2
474.9	23.7
474.9	24.2
475	25.3
475	28
475	29.1
475	29.1
475.1	29.1
475.2	29.1
475.3	29.1
475.4	29.1
475.4	29.1
475.4	29.1
475.7	29.6
475.7	30.7
475.8	35
475.8	36.1
475.9	38.8
476.1	39.9
476.4	41.5
476.5	43.7
476.6	46.4
476.7	49.1
476.9	52.4
476.9	52.9
476.9	55.6
476.9	57.2
476.9	58.3
476.9	65.3
476.9	65.3
477	65.9
477.1	70.2
477.1	72.4
477.1	78.8
477.2	84.3
477.2	96.2
477.2	101
477.3	103.2
477.4	123.7
477.4	130.8
477.4	150.2
477.4	162.1
477.4	167
477.6	173.5
477.6	182.1
477.7	186.5
477.7	189.7
477.8	196.7
477.8	200
477.8	202.7
477.8	204.3
477.8	205.9
477.8	206.5
478.3	206.5
479	205.9
479	205.4
479.6	204.8
479.7	204.8
479.8	204.8
479.9	203.2
479.9	196.2
480	187
480	184.3
480	178.3
480	176.7
480	171.3
480	163.7
480	149.1
480	140.5
480.1	130.8
480.2	125.4
480.2	119.9
480.2	115.1
480.4	107.5
480.5	105.9
480.6	109.7
480.6	110.2
480.7	112.4
480.8	114
480.9	114
481	111.3
481	110.2
481	108.6
481.1	103.2
481.1	101
481.2	98.9
481.3	96.2
481.3	96.2
481.3	94.5
481.4	93.4
481.5	91.3
481.6	90.2
481.7	87
481.8	84.8
481.8	82.1
481.8	80.5
481.9	78.8
482	76.1
482	75.6
482.1	76.7
482.1	82.1
482.1	84.8
482.1	87.5
482.1	89.7
482.1	93.4
482.3	95.1
482.3	96.2
482.5	94
482.6	92.9
482.7	99.4
482.7	101
482.7	103.7
482.7	107.5
482.8	109.7
483	112.4
483	113.5
483	113.5
483.2	116.2
483.2	116.2
483.2	116.2
483.3	112.9
483.3	107.5
483.5	101
483.6	98.3
483.7	96.2
483.8	93.4
483.8	95.6
483.8	98.9
483.9	102.6
484	107
484	109.7
484.1	112.4
484.1	115.1
484.1	117.2
484.1	117.8
484.2	119.9
484.3	121.6
484.4	121.6
484.4	121.6
484.5	119.4
484.8	121
484.9	118.3
484.9	117.2
484.9	119.4
484.9	121
485.1	123.2
485.2	124.8
485.3	127
485.3	127
485.4	123.7
485.4	122.6
485.4	123.2
485.5	126.4
485.5	128.1
485.6	129.1
485.7	127.5
485.7	124.8
485.8	120.5
485.8	117.2
485.9	117.2
485.9	119.4
486.2	119.9
486.3	119.9
486.3	117.2
486.3	115.1
486.3	113.5
486.7	117.2
486.8	118.3
486.8	117.2
486.9	115.1
487	115.6
487	116.7
487.1	119.4
487.2	121
487.2	121.6
487.4	123.2
487.4	122.6
487.4	122.1
487.5	121
487.5	122.6
487.5	124.8
487.6	126.4
487.7	128.6
487.7	129.7
487.7	130.8
487.7	131.8
487.7	132.9
487.9	133.5
488	130.2
488	128.6
488.1	127.5
488.2	124.8
488.2	123.2
488.2	121.6
488.2	119.9
488.2	119.4
488.3	119.4
488.3	121.6
488.4	122.6
488.5	124.3
488.7	123.7
488.8	120.5
488.8	119.4
488.8	118.3
488.8	116.7
488.8	116.2
488.9	114.5
489	113.5
489.1	112.9
489.1	114
489.1	114.5
489.2	115.6
489.4	118.9
489.4	119.4
489.7	123.7
489.8	124.8
489.9	124.8
490	125.4
490	128.1
490.2	131.8
490.2	132.4
490.2	134.5
490.2	135.6
490.2	137.2
490.3	139.4
490.3	139.4
490.3	141
490.4	142.7
490.5	141
490.5	137.8
490.5	137.2
490.6	135.6
490.6	134
490.6	133.5
490.7	132.9
490.9	131.8
490.9	127
490.9	124.8
490.9	122.6
490.9	122.1
491	119.9
491.1	117.8
491.2	116.7
491.2	115.1
491.2	114.5
491.3	112.9
491.4	110.2
491.4	109.7
491.5	108
491.6	105.3
491.6	105.3
491.8	105.9
492	104.3
492	103.2
492.1	97.8
492.1	97.2
492.1	95.1
492.1	94
492.1	92.9
492.2	91.3
492.3	91.3
492.3	91.3
492.4	91.3
492.4	92.4
492.4	92.4
492.4	91.8
492.5	90.7
492.5	90.2
492.6	88.6
492.6	87.5
492.6	85.9
492.6	85.9
492.6	84.3
492.6	83.2
492.6	83.2
492.7	83.2
492.8	83.7
492.8	87.5
492.8	88
492.9	91.3
493	94.5
493	95.1
493	99.4
493	101.6
493	102.1
493.1	104.8
493.1	108.6
493.1	109.1
493.1	111.8
493	115.1
493	116.7
493.1	119.4
493.1	121
493.1	122.1
493.2	123.7
493.2	123.7
493.2	123.7
493.3	122.1
493.5	117.8
493.5	117.2
493.6	115.1
493.6	113.5
493.8	114
493.9	114
494.1	114
494.3	117.8
494.4	119.4
494.5	119.4
494.6	117.2
494.6	113.5
494.8	110.2
494.8	108
494.8	104.3
494.8	104.3
494.8	103.7
494.9	102.1
494.9	101.6
494.9	101
495	99.4
495.1	98.3
495.2	98.3
495.2	99.9
495.5	104.3
495.6	108.6
495.7	111.3
495.7	111.8
495.7	111.8
495.9	111.3
495.9	110.2
495.9	110.2
496	109.7
496	109.7
496	109.7
496	109.7
496.1	109.7
496.1	109.7
496.2	109.7
496.3	109.7
496.4	108
496.4	108
496.5	109.1
496.6	110.8
496.8	114
497.1	117.8
497.1	118.3
497.1	119.9
497.1	120.5
497.2	121
497.2	122.1
497.2	123.2
497.2	124.3
497.2	124.8
497.3	125.4
497.3	125.9
497.3	125.9
497.4	125.4
497.5	123.2
497.5	122.1
497.6	121
497.6	119.4
497.7	116.7
497.8	116.2
497.8	117.8
498	119.9
498	120.5
498	121
498.2	119.9
498.3	118.3
498.3	117.2
498.3	116.7
498.4	115.1
498.5	114.5
498.5	114.5
498.5	115.1
498.6	116.7
498.7	118.9
498.8	119.4
498.9	118.3
498.9	118.3
499	121
499.2	118.3
499.2	115.6
499.2	114.5
499.4	111.3
499.4	110.8
499.5	109.1
499.5	108.6
499.5	108.6
499.6	108.6
499.7	109.7
499.8	109.1
499.8	107.5
499.8	105.9
499.8	105.3
499.8	104.8
500	105.3
500	105.3
500.1	108.6
500.3	109.7
500.4	109.1
500.4	108.6
500.4	107.5
500.5	106.4
500.5	106.4
500.6	105.9
500.8	103.7
500.8	102.6
500.9	101
501	100.5
501	99.9
501	98.3
501	96.2
501.2	96.2
501.3	98.3
501.4	97.2
501.5	96.7
501.6	98.3
501.7	99.9
501.7	100.5
501.7	100.5
501.7	100.5
501.9	98.9
501.9	98.3
502	97.2
502.1	96.7
502.1	98.9
502.2	101.6
502.2	101.6
502.4	100.5
502.5	97.8
502.6	96.7
502.7	98.9
502.7	99.4
502.8	101
502.8	104.3
502.9	104.3
503.1	107.5
503.2	109.7
503.3	110.2
503.3	106.4
503.4	104.3
503.4	100.5
503.6	97.8
503.7	95.6
503.8	92.9
503.9	90.2
503.9	88.6
503.9	86.4
504.1	89.7
504.1	90.2
504.1	92.9
504.1	97.2
504.1	98.9
504.2	100.5
504.4	104.3
504.4	104.8
504.5	100.5
504.7	94.5
504.8	87.5
504.8	85.3
504.9	83.7
505	82.1
505	81
505.1	73.4
505.2	71.8
505.2	69.7
505.2	68.6
505.2	67
505.2	64.8
505.3	63.7
505.3	63.7
505.5	64.2
505.5	67
505.5	70.2
505.5	74
505.6	74.5
505.8	77.8
505.8	78.8
505.8	78.8
506	83.2
506.1	87.5
506.1	89.7
506.2	94
506.3	91.3
506.4	90.7
506.6	91.8
506.7	92.4
506.7	90.7
506.8	91.3
506.8	91.8
507	93.4
507	93.4
507.1	93.4
507.1	90.7
507.1	85.3
507.2	84.3
507.4	83.2
507.6	82.6
507.7	83.2
507.7	85.9
507.8	88
507.9	90.2
508	90.7
508.3	90.2
508.4	90.7
508.4	92.9
508.4	93.4
508.4	95.6
508.5	97.2
508.5	97.8
508.7	98.3
508.9	98.3
509	97.8
509.1	95.6
509.1	92.9
509.1	92.4
509.1	91.3
509.2	92.4
509.3	94
509.5	95.1
509.6	94
509.6	92.4
509.6	91.3
509.7	89.7
509.8	90.2
509.9	91.8
510	91.8
510	90.2
510.1	88.6
510.2	89.1
510.3	92.4
510.4	94
510.6	95.6
510.6	96.7
510.7	95.1
510.7	92.4
510.7	90.7
510.8	89.7
510.9	88.6
511	88.6
511.1	91.3
511.1	91.3
511.2	93.4
511.3	95.1
511.3	95.1
511.5	96.2
511.6	97.8
511.7	98.9
511.9	99.4
511.9	99.9
512	102.6
512	103.2
512	104.8
512.2	106.4
512.3	105.3
512.3	103.2
512.4	102.1
512.5	103.7
512.6	105.3
512.6	106.4
512.7	107
512.8	105.9
512.9	103.7
512.9	103.2
512.9	99.4
513	98.9
513	98.9
513.1	98.9
513.2	99.9
513.2	101.6
513.4	104.3
513.4	104.8
513.4	105.3
513.5	107.5
513.6	108
513.7	109.7
513.7	110.8
513.7	112.9
513.7	113.5
513.8	114
513.8	114
513.8	112.9
513.9	112.9
514	111.8
514.1	111.3
514.1	111.3
514.3	111.3
514.3	110.8
514.4	107
514.5	105.3
514.5	105.9
514.6	109.7
514.7	110.8
514.8	110.2
514.8	108
514.8	108
514.8	107.5
514.9	108
514.9	108
515	110.2
515	110.8
515.2	111.3
515.2	111.3
515.3	110.8
515.3	110.2
515.4	109.7
515.6	111.8
515.7	113.5
515.8	115.6
515.9	117.2
516	118.9
516.1	119.4
516.3	118.9
516.3	117.2
516.4	117.2
516.5	117.8
516.6	117.8
516.7	116.7
516.8	115.6
516.9	114.5
517	112.9
517.2	111.8
517.2	111.3
517.3	110.8
517.5	110.2
517.5	109.7
517.5	108
517.6	108
517.6	108
517.7	110.8
517.8	114
517.9	115.1
518	116.2
518	114
518	112.9
518.1	111.8
518.2	111.3
518.2	110.8
518.2	110.2
518.3	109.7
518.4	109.7
518.5	113.5
518.5	114.5
518.6	116.2
518.7	116.2
518.7	115.6
518.8	116.7
518.8	118.3
518.8	118.9
518.9	118.3
519	116.7
519	115.6
519.1	115.1
519.2	116.2
519.2	116.7
519.3	116.7
519.3	115.6
519.4	115.1
519.4	114
519.4	114
519.5	114.5
519.6	116.2
519.7	116.7
519.7	116.7
519.7	121
519.9	122.1
519.9	122.1
520	122.1
520.1	122.6
520.1	122.1
520.2	119.9
520.3	118.9
520.3	115.1
520.4	114.5
520.4	114.5
520.5	112.4
520.5	112.9
520.7	112.9
520.9	112.9
521	112.9
521.2	115.6
521.2	116.7
521.3	117.8
521.4	116.7
521.4	115.1
521.4	114.5
521.5	114.5
521.6	115.6
521.9	116.7
522.2	117.8
522.2	117.8
522.3	117.8
522.3	116.2
522.4	115.1
522.4	114.5
522.6	112.4
522.6	112.4
522.6	111.8
522.7	111.3
522.7	111.8
522.9	114.5
523	115.1
523	115.1
523.2	114.5
523.3	115.1
523.3	116.7
523.4	118.9
523.5	121.6
523.5	123.2
523.6	123.2
523.7	121.6
523.7	119.9
523.8	118.9
523.9	120.5
524.1	122.6
524.1	123.2
524.2	122.6
524.2	119.4
524.2	118.9
524.2	118.9
524.3	118.9
524.3	118.9
524.4	118.9
524.5	118.3
524.5	117.8
524.5	117.2
524.6	117.2
524.7	117.2
524.8	117.8
524.8	118.3
524.8	118.3
524.8	117.8
524.8	111.8
524.9	110.2
524.9	108.6
525	105.3
525	103.7
525	99.9
525.1	96.2
525.2	92.4
525.2	90.7
525.2	88.6
525.3	87
525.3	83.2
525.4	78.3
525.4	77.8
525.4	77.2
525.3	76.1
525.3	75.6
525.3	74
525.3	72.9
525.3	72.4
525.3	71.8
525.3	70.7
525.4	69.7
525.4	68.6
525.4	67.5
525.4	67
525.5	65.9
525.5	65.3
525.6	64.8
525.7	64.2
525.8	62.6
525.8	62.1
525.9	61
526	59.4
526.1	57.2
526.3	55.6
526.5	54.5
526.5	54.5
526.6	56.1
526.7	57.8
526.8	58.8
526.9	60.5
527	62.1
527.1	64.8
527.2	68
527.3	71.3
527.3	75.1
527.3	76.1
527.3	80.5
527.4	83.7
527.6	85.3
527.6	86.4
527.7	87.5
527.8	89.7
527.9	90.7
527.9	89.7
528	88
528.1	86.4
528.1	85.3
528.2	83.2
528.3	79.9
528.3	77.8
528.4	76.7
528.7	78.3
528.7	78.3
528.8	79.4
528.9	81
529.1	83.2
529.2	83.7
529.5	84.3
529.5	84.3
529.6	82.1
529.7	79.9
529.7	79.4
529.8	78.3
529.9	77.8
530	79.4
530.1	81
530.3	83.2
530.3	83.2
530.5	83.2
530.6	82.1
530.7	82.1
530.7	84.3
530.8	85.3
531.1	87.5
531.1	88
531.1	89.1
531.1	90.7
531.3	92.9
531.4	92.9
531.5	91.8
531.5	91.8
531.6	91.8
531.6	91.8
531.7	91.8
531.8	92.9
531.8	94.5
531.8	95.1
531.9	95.6
532	95.6
532.1	95.1
532.1	94
532.2	93.4
532.2	93.4
532.3	92.9
532.3	91.8
532.4	90.2
532.5	89.7
532.6	88.6
532.7	87.5
532.8	88.6
533	93.4
533	95.6
533.2	95.6
533.3	91.8
533.4	94
533.5	95.6
533.5	96.2
533.7	97.2
533.8	98.3
533.9	98.3
534	96.2
534	94
534	93.4
534.1	92.9
534.2	93.4
534.3	94
534.4	96.7
534.5	97.2
534.5	98.3
534.6	98.3
534.7	97.2
534.8	97.2
534.8	97.8
534.9	98.9
535.1	101
535.2	102.6
535.2	104.3
535.2	105.3
535.3	107
535.4	107.5
535.4	107.5
535.5	107
535.6	105.3
535.6	105.3
535.7	104.3
535.7	104.3
535.9	103.7
536	105.3
536	105.9
536.2	107.5
536.2	108
536.3	109.1
536.3	110.2
536.4	110.8
536.4	109.1
536.7	110.2
536.8	110.2
536.8	110.2
536.8	107.5
536.9	105.9
536.9	105.3
536.9	104.8
537	104.3
537.1	105.9
537.3	106.4
537.4	107
537.4	108.6
537.5	109.1
537.5	109.7
537.6	109.7
537.7	110.2
537.7	110.2
537.7	109.7
537.8	107.5
538	108
538.2	110.2
538.3	111.3
538.4	111.3
538.4	111.3
538.4	110.8
538.4	108.6
538.5	108
538.8	109.7
538.8	111.3
538.9	112.9
539	114
539	112.9
539.1	111.3
539.3	111.8
539.3	112.9
539.4	114
539.4	115.1
539.5	116.7
539.5	116.7
539.5	117.2
539.6	119.9
539.6	121.6
539.7	123.7
539.7	125.4
539.9	125.9
540	125.4
540	125.4
540.1	124.8
540.2	125.9
540.2	127.5
540.2	130.2
540.2	130.2
540.3	130.2
540.3	129.7
540.5	125.4
540.5	124.3
540.5	122.1
540.5	119.9
540.5	119.4
540.5	118.3
540.6	116.2
540.6	114.5
540.7	111.8
540.7	110.2
540.7	103.2
540.7	98.9
540.7	97.2
540.7	94
540.7	89.7
540.7	88
540.8	85.9
540.9	83.2
540.9	77.2
540.9	75.1
540.9	72.4
540.9	71.8
541	69.1
541	65.3
541	64.8
541.1	62.1
541.1	59.9
541.1	58.8
541.2	57.8
541.2	56.7
541.2	55.1
541.3	54.5
541.3	52.9
541.4	52.9
541.4	56.7
541.4	57.2
541.4	57.8
541.5	59.9
541.6	61.5
541.8	63.7
541.9	64.2
542	64.8
542	69.7
542.1	72.4
542.3	76.7
542.4	82.1
542.4	83.7
542.4	86.4
542.4	88.6
542.5	90.2
542.5	91.3
542.6	91.8
542.7	88
542.8	83.2
542.8	77.8
542.9	72.4
542.9	69.1
543	67
543	64.2
543	63.2
543	61.5
543.1	58.3
543.2	55.6
543.2	52.9
543.3	48
543.3	48
543.4	52.9
543.4	55.6
543.5	61.5
543.5	65.3
543.5	71.3
543.6	75.1
543.6	78.3
543.7	82.6
543.7	83.2
543.7	85.9
543.7	88.6
543.7	90.2
543.7	91.8
543.7	92.4
543.7	92.4
543.8	91.3
543.9	90.2
543.9	88
544	86.4
544.1	86.4
544.2	86.4
544.2	88.6
544.2	89.7
544.2	90.7
544.3	86.4
544.3	84.8
544.3	78.8
544.3	74
544.4	71.3
544.4	69.7
544.6	65.9
544.7	64.2
544.7	63.7
544.7	63.7
544.7	62.1
544.8	59.9
544.8	59.4
545	59.4
545.1	61
545.3	65.9
545.3	68.6
545.4	69.7
545.5	76.1
545.6	78.3
545.8	76.7
545.8	74.5
545.9	71.3
545.9	70.7
546	70.2
546	71.8
546.1	74
546.1	75.6
546.3	76.7
546.3	76.7
546.4	75.6
546.5	72.9
546.5	72.4
546.7	71.3
546.9	72.9
547	74
547.1	74
547.2	74
547.2	74
547.2	74
547.3	74.5
547.4	75.6
547.6	73.4
547.7	74
547.7	75.6
547.7	75.6
547.8	75.6
547.9	72.4
547.9	70.7
548	70.2
548.1	70.7
