Depth	Gamma
525.5	67.9
525.6	66.3
525.8	68.5
525.9	71.2
525.9	75.1
525.9	76.7
525.9	80.6
525.9	83.9
525.9	86.1
526	87.7
526	90.5
526.1	91.6
526.1	94.3
526.1	94.9
526.1	100.9
526.1	100.9
526.2	100.4
526.4	97.1
526.4	97.1
526.4	93.8
526.4	92.7
526.5	88.8
526.6	85.5
526.6	84.4
526.6	80.6
526.6	73.4
526.6	67.9
526.7	62.4
526.8	58.6
527	53.6
527	48.1
527	47
527.1	49.8
527.1	50.9
527.2	52.5
527.4	54.7
527.5	54.2
527.5	53.6
527.5	53.1
527.7	55.3
527.7	56.4
527.8	56.9
527.8	57.5
527.8	57.5
527.9	58
528	56.9
528.1	54.2
528.2	53.1
528.2	51.4
528.2	50.9
528.2	50.3
528.3	47.6
528.3	47
528.3	46.5
528.4	44.8
528.7	39.9
528.7	39.9
529	39.9
529	39.9
529.2	41
529.3	42.6
529.3	44.3
529.5	46.5
529.5	47.6
529.5	49.8
529.7	49.8
529.8	47.6
529.9	46.5
530	46.5
530.2	47.6
530.4	48.7
530.4	49.2
530.5	49.8
530.6	52
530.7	52
530.8	52.5
530.9	52.5
530.9	52
530.9	52
531	50.9
531.1	49.8
531.1	49.8
531.2	52
531.2	54.7
531.3	55.8
531.3	56.4
531.4	57.5
531.4	58
531.5	59.7
531.5	61.3
531.6	62.4
531.6	65.2
531.6	65.2
531.6	66.3
531.6	66.8
531.6	67.4
531.6	70.7
531.6	70.7
531.7	72.9
531.7	74
531.9	76.2
531.9	77.3
531.9	78.9
531.9	79.5
532	80
532	80
532	81.1
532.1	81.7
532.3	79.5
532.3	75.1
532.4	71.2
532.4	66.8
532.4	63
532.4	61.9
532.4	60.2
532.5	57.5
532.5	54.7
532.5	52.5
532.6	49.2
532.6	46.5
532.7	41.5
532.7	38.2
532.7	37.7
532.7	34.9
532.8	33.8
533	35.5
533	37.7
533	39.3
533.1	44.3
533.1	49.8
533.1	51.4
533.1	53.6
533.2	59.7
533.2	63
533.3	67.4
533.4	71.8
533.4	74
533.4	75.1
533.4	77.8
533.5	81.7
533.5	82.2
533.6	82.8
533.6	83.3
533.7	82.8
533.7	80.6
533.8	76.2
533.9	74.5
533.9	71.8
534	69
534	69
534	66.8
534	65.2
534	65.2
534.1	64.1
534.1	63.5
534.1	65.7
534.3	68.5
534.4	71.2
534.4	74
534.4	76.7
534.5	76.7
534.6	75.1
534.8	73.4
534.9	71.2
535	69.6
535.1	67.4
535.1	65.2
535.2	63.5
535.2	63.5
535.3	65.7
535.3	66.3
535.4	68.5
535.5	69.6
535.5	71.2
535.5	73.4
535.6	74
535.6	74.5
535.6	75.1
535.7	74.5
535.8	71.2
535.9	69.6
535.9	69
536	69
536.2	69
536.2	69.6
536.3	73.4
536.4	74
536.4	75.1
536.5	76.2
536.5	77.3
536.5	77.3
536.5	77.3
536.6	76.2
536.7	74
537	76.2
537	76.2
537	76.2
537.1	75.1
537.2	72.9
537.2	71.2
537.3	71.2
537.3	71.2
537.4	74
537.5	75.1
537.6	76.7
537.8	81.1
537.8	83.3
537.8	85
537.7	87.2
537.7	88.3
537.9	89.4
538	88.8
538.2	86.6
538.2	85
538.3	83.3
538.3	81.7
538.5	78.9
538.6	78.4
538.7	82.8
539	86.6
539	89.4
539	91
539.2	93.8
539.3	94.9
539.3	96
539.4	94.3
539.6	92.1
539.7	88.3
539.8	83.3
539.8	80
539.9	76.7
539.9	73.4
540	70.1
540	69
540	67.9
540.2	64.1
540.2	64.1
540.3	65.7
540.4	69
540.5	69.6
540.6	71.2
540.7	72.3
540.7	72.9
540.7	75.1
540.8	77.8
540.9	78.9
540.9	81.1
541	82.2
541	82.2
541.1	83.3
541.3	86.1
541.4	86.6
541.4	86.6
541.5	87.7
541.5	88.3
541.5	88.8
541.6	90.5
541.7	91.6
541.7	92.1
541.8	92.7
541.8	94.3
541.9	95.4
542	95.4
542	96
542	96
542.2	96.5
542.2	96.5
542.2	97.1
542.3	97.1
542.8	96.5
542.9	96
543	95.4
543.1	93.8
543.1	93.2
543.3	93.8
543.4	96.5
543.6	99.3
543.7	100.4
543.8	101.5
543.8	102.6
543.9	103.1
543.9	103.1
544	102.6
544	102.6
544.1	100.9
544.1	100.4
544.1	99.8
544.3	99.8
544.3	100.4
544.4	102.6
544.5	103.1
544.7	103.7
544.8	103.1
544.9	102.6
545.1	103.1
545.1	103.7
545.2	104.8
545.2	107
545.3	107.5
545.4	109.2
545.5	111.4
545.5	111.9
545.5	113.6
545.8	116.9
545.6	115.8
545.8	115.8
545.8	115.2
545.9	113.6
546.1	111.4
546.2	109.7
546.3	109.7
546.4	108.6
546.5	107
546.7	101.5
546.7	100.4
546.8	96.5
546.9	92.1
547	88.3
547	83.3
547	81.1
547.1	78.4
547.2	74.5
547.3	70.7
547.3	70.1
547.3	70.1
547.4	72.9
547.5	73.4
547.6	76.2
547.6	78.4
547.6	78.9
547.7	80
547.7	76.2
547.7	75.1
547.7	72.9
547.8	69.6
547.8	68.5
547.8	65.2
547.8	61.9
547.8	61.9
547.8	59.7
547.9	56.9
547.9	56.4
547.9	55.3
547.9	53.6
548	50.9
548	49.8
548.1	47.6
548.2	45.4
548.2	43.7
548.3	42.6
548.3	42.6
548.5	42.6
548.5	43.7
548.5	44.3
548.6	44.8
548.6	44.8
548.7	44.3
548.8	42.1
548.8	42.1
548.7	39.9
548.7	39.3
548.7	37.7
548.8	36
548.8	35.5
548.8	34.4
548.8	33.8
548.8	33.3
548.9	30.5
549	30
549	28.3
549	26.1
549	25
549.2	23.4
549.4	25
549.5	27.2
549.6	31.1
549.7	32.7
549.7	33.8
549.7	36
549.8	37.1
549.8	40.4
549.9	45.4
549.9	46.5
549.9	47.6
549.9	50.3
550	52.5
550.2	53.1
550.3	53.1
550.3	52.5
550.5	49.8
550.7	47.6
550.7	45.9
550.7	44.8
550.8	43.7
550.9	41
550.9	38.8
551	37.7
551	37.7
551.1	37.7
551.1	37.7
551.2	40.4
551.4	42.6
551.4	43.2
551.4	44.3
551.4	45.9
551.5	45.9
551.5	46.5
551.6	48.7
551.7	49.8
551.7	50.3
551.8	50.9
551.9	51.4
552.1	50.9
552.5	49.2
552.5	48.7
552.7	52
552.8	55.3
552.8	60.8
552.9	63
552.9	66.3
552.9	66.8
553	69
553	69.6
553.1	70.7
553.1	70.7
553.2	71.2
553.3	70.1
553.3	69
553.4	66.8
553.4	63
553.4	62.4
553.3	59.1
553.3	56.4
553.3	55.8
553.3	54.2
553.3	52
553.3	51.4
553.4	49.2
553.5	48.7
553.6	48.7
553.6	50.3
553.6	50.3
553.7	49.2
553.8	47.6
553.9	45.4
554	45.4
554.1	47.6
554.1	49.2
554.2	51.4
554.3	52
554.3	52
554.4	53.1
554.5	53.6
554.5	53.6
554.6	53.6
554.7	51.4
554.8	50.9
554.9	50.9
555	50.3
555.1	49.8
555.2	50.9
555.2	51.4
555.2	54.2
555.2	56.9
555.2	58
555.2	58.6
555.3	58.6
555.5	58.6
555.6	56.4
555.7	56.4
555.7	59.1
555.7	61.9
555.8	64.1
555.9	65.7
556.1	65.7
556.2	64.1
556.3	61.9
556.5	58.6
556.6	56.4
556.7	54.2
556.8	53.6
556.8	53.1
556.8	51.4
556.8	50.9
556.9	49.2
557	47
557.1	47
557.2	47.6
557.3	48.7
557.5	48.7
557.8	46.5
557.9	45.4
558	44.3
558.1	42.6
558.3	45.9
558.5	48.1
558.7	49.8
558.7	49.8
558.7	49.8
558.8	51.4
559	52
559.1	51.4
559.4	51.4
559.4	51.4
559.5	52
559.6	52
559.6	51.4
559.7	50.3
559.8	49.2
559.8	49.2
560	49.8
560.1	49.8
560.1	49.8
560.2	50.3
560.4	52
560.6	54.7
560.6	56.9
560.7	58
560.8	59.7
560.9	61.3
561	62.4
561	64.6
561	66.3
561	68.5
561.1	69.6
561.1	71.2
561.3	71.8
561.4	71.2
561.5	69.6
561.5	67.4
561.6	69
561.6	69.6
561.7	65.2
561.8	61.3
561.9	57.5
561.9	55.3
561.9	51.4
561.9	49.2
562	46.5
562	44.8
562.1	43.7
562.2	44.3
562.2	45.9
562.3	50.9
562.4	54.7
562.6	58.6
562.7	60.2
562.7	58.6
562.8	54.2
562.9	51.4
562.9	50.9
562.9	47
563.1	44.8
563.2	43.2
563.2	41
563.3	39.3
563.3	38.2
563.4	36.6
563.7	38.2
563.8	39.3
563.8	38.2
563.8	36.6
563.9	36.6
564	38.8
564.2	39.9
564.2	39.9
564.3	38.2
564.4	36
564.6	40.4
564.6	38.2
564.6	34.9
564.6	33.3
564.7	32.2
564.7	31.6
564.8	31.1
564.9	29.4
565.1	28.3
565.3	28.9
565.5	32.2
565.6	35.5
565.8	38.8
565.9	41
565.9	43.2
566	45.9
566.1	48.1
566.1	50.3
566.1	52.5
566.3	56.4
566.4	57.5
566.5	54.2
566.5	50.3
566.6	45.9
566.7	43.2
566.7	39.9
566.8	38.2
566.8	37.7
567	37.7
567.2	41
567.2	41.5
567.4	44.8
567.4	47
567.5	50.3
567.6	53.6
567.6	56.9
567.8	59.1
567.9	60.8
568	60.2
568	56.4
568.1	53.1
568.1	49.8
568.2	47
568.3	45.4
568.4	44.3
568.5	41.5
568.6	39.9
568.6	38.8
568.7	36.6
568.8	36
568.8	34.9
569	31.6
569	30.5
569.1	29.4
569.1	29.4
569.3	32.2
569.3	32.7
569.4	31.1
569.4	26.7
569.5	24.5
569.6	23.9
569.7	22.8
569.9	24.5
570.2	26.1
570.3	26.1
570.6	29.4
570.7	31.1
570.7	32.7
570.9	33.3
570.9	33.3
571.1	34.9
570.9	32.7
571	32.7
571.2	34.4
571.3	37.1
571.4	38.8
571.5	41
571.5	43.7
571.6	46.5
571.7	49.2
571.7	50.3
571.8	52
571.9	54.2
571.9	54.2
572.1	53.6
572.2	51.4
572.3	50.9
572.4	50.3
572.5	50.3
572.5	50.3
572.6	52
572.7	52.5
572.7	54.2
572.8	54.7
573	53.1
573.1	54.2
573.3	57.5
573.4	58
573.5	58
573.7	58.6
573.8	56.9
573.8	55.8
574.1	56.9
574.2	59.7
574.2	61.9
574.3	64.6
574.4	65.2
574.4	66.3
574.5	66.8
574.6	65.2
574.7	61.9
574.8	61.3
575	64.6
575	67.9
575.1	71.8
575.2	74.5
575.4	81.7
575.4	83.3
575.4	85.5
575.5	86.1
575.6	83.9
575.6	83.3
575.7	83.9
575.7	83.9
575.8	83.9
575.8	84.4
575.8	85
575.9	86.6
575.9	88.8
576	89.9
576	89.9
576.1	89.4
576.1	87.7
576.2	83.9
576.3	82.2
576.3	82.2
576.4	80
576.4	77.8
576.4	76.7
576.6	76.2
576.6	77.8
576.7	78.9
576.7	79.5
576.7	80
576.8	80
576.9	80
577	77.8
577.1	76.2
577.3	75.6
577.4	75.6
577.4	77.3
577.5	78.4
577.5	76.7
577.6	75.6
577.6	74
577.8	76.2
577.9	77.3
577.9	80.6
578	82.8
578	83.9
578	86.1
578.1	89.4
578.1	97.1
578.2	98.7
578.3	101.5
578.3	101.5
578.4	102
578.5	101.5
578.5	99.3
578.6	97.1
578.7	97.1
578.7	98.2
578.7	99.3
578.7	99.8
578.7	99.8
578.8	99.8
578.9	98.2
579	98.2
579.1	98.2
579.1	98.2
579.1	98.2
579.2	99.3
579.3	99.3
579.3	100.9
579.3	103.1
579.3	104.8
579.4	104.8
579.5	102.6
579.6	99.8
579.6	97.6
579.6	94.3
579.8	89.9
579.8	89.9
579.8	88.3
580	84.4
580	81.7
580.1	80
580.1	76.7
580.2	70.7
580.2	70.1
580.2	66.3
580.2	63.5
580.2	61.9
580.3	59.1
580.3	54.7
580.3	53.6
580.4	49.8
580.4	48.7
580.4	44.8
580.4	42.6
580.4	41
580.5	37.7
580.6	36
580.6	31.6
580.7	31.6
580.8	30.5
580.9	33.8
580.9	34.4
580.9	37.1
581	39.9
581	39.9
581	47
581	48.7
581.1	49.8
581.1	52.5
581.1	54.7
581.2	56.9
581.3	66.3
581.3	67.4
581.3	75.6
581.4	81.1
581.4	81.7
581.3	83.9
581.3	87.7
581.4	90.5
581.4	93.8
581.5	96
581.7	100.4
581.7	102
581.8	105.3
581.8	106.4
581.9	104.8
581.9	104.8
581.9	99.8
582.1	91.6
582.1	87.2
582.2	83.3
582.2	79.5
582.2	76.7
582.2	74
582.3	70.1
582.3	64.6
582.3	61.3
582.3	58.6
582.3	56.9
582.4	54.2
582.4	53.1
582.5	54.2
582.6	56.9
582.6	57.5
582.8	60.2
582.7	64.1
582.7	64.6
582.7	68.5
582.7	69
582.8	71.8
582.8	75.1
582.8	77.8
582.8	83.3
582.9	86.1
582.9	88.3
582.9	92.7
582.9	94.9
583	100.9
583.3	103.1
583.4	104.8
583.4	105.3
583.5	104.2
583.6	97.6
583.5	90.5
583.6	84.4
583.7	80
583.8	71.8
583.9	65.7
583.9	63.5
583.8	63.5
583.9	63
583.9	58.6
584	53.6
584.1	48.1
584.1	47.6
584.1	42.6
584.2	36.6
584.3	36
584.3	33.3
584.3	29.4
584.3	28.3
584.3	25
584.4	24.5
584.4	21.2
584.4	19
584.5	16.7
584.6	15.1
584.9	14
585	15.1
585	16.2
585.1	16.7
585.2	17.3
585.3	17.3
585.3	17.3
585.5	16.2
585.6	15.1
585.8	14
586	12.9
586.2	12.3
586.3	12.9
586.3	14.5
586.3	16.7
586.5	20.6
586.6	21.7
586.6	24.5
586.6	26.1
586.6	28.3
586.6	30.5
586.8	34.9
586.8	34.9
586.9	45.9
586.9	45.9
586.9	47
586.9	48.1
587	56.9
587.1	63
587.2	67.4
587.3	73.4
587.3	75.6
587.3	78.4
587.3	80.6
587.3	86.1
587.6	94.3
587.6	98.2
587.7	101.5
587.8	103.7
587.8	105.3
587.8	107.5
587.8	108.6
587.9	109.2
587.9	108.1
588	106.4
588.1	103.7
588.2	103.7
588.2	104.2
588.2	107
588.4	109.7
588.5	111.4
588.5	113
588.6	113.6
588.8	112.5
588.8	110.3
588.9	107
589	104.8
589	103.7
589.1	102.6
589.2	100.4
589.3	97.6
589.6	99.8
589.8	101.5
589.8	101.5
589.8	99.8
589.9	98.7
589.9	98.7
589.9	96
589.9	93.8
590	92.1
590.2	88.8
590.2	88.3
590.3	88.3
590.3	88.3
590.4	92.7
590.4	93.2
590.4	95.4
590.4	100.4
590.4	103.1
590.5	104.8
590.5	105.9
590.4	107.5
590.6	110.8
590.7	113
590.9	114.1
591	115.2
591.2	115.8
591.3	114.1
591.3	114.1
591.5	110.3
591.7	107.5
591.7	107.5
591.8	106.4
591.8	105.9
591.8	105.9
592	107.5
592	109.2
592.1	108.1
592.2	107
592.3	107
592.4	108.6
592.5	107.5
592.5	106.4
592.6	106.4
592.6	107
592.6	109.2
592.7	110.3
592.7	113
592.8	115.2
592.8	115.8
592.8	117.4
593	118.5
593.1	117.4
593.1	113.6
593.2	110.8
593.2	107.5
593.3	105.3
593.3	103.1
593.3	102.6
593.4	103.1
593.5	105.9
593.5	106.4
593.6	107.5
593.6	109.7
593.7	110.3
593.8	107.5
593.9	105.3
593.9	103.1
593.9	100.4
593.9	98.7
594	96.5
594.1	97.1
594.2	99.8
594.3	100.4
594.4	103.7
594.4	104.2
594.4	105.9
594.6	109.2
594.6	110.8
594.6	110.8
594.8	107
594.8	105.9
594.8	104.2
594.9	102.6
595.1	102
595.2	102
595.2	102.6
595.3	101.5
595.3	100.4
595.6	100.4
595.7	102
595.7	103.7
595.7	105.9
595.8	106.4
596	105.9
596.1	105.3
596.1	105.9
596.2	108.6
596.3	111.9
596.4	114.1
596.4	115.2
596.4	115.8
596.5	114.1
596.5	114.1
596.6	113
596.6	110.8
596.7	107
596.7	102.6
596.7	99.8
596.8	96.5
596.9	91.6
596.9	89.9
596.9	86.1
597	81.7
597	77.8
597.1	71.2
597.1	67.9
597.1	64.6
597.1	58
597.1	56.9
597.1	53.1
597.1	50.9
597.3	48.1
597.3	46.5
597.3	44.8
597.4	48.1
597.4	49.2
597.5	48.7
597.5	48.7
597.5	47.6
597.7	47
597.7	46.5
597.9	45.4
597.9	45.4
597.9	44.8
598.1	43.2
598.1	43.2
598.2	42.1
598.2	40.4
598.2	39.3
598.3	41.5
598.3	42.1
598.3	41.5
598.3	41
598.4	38.8
598.5	36.6
598.6	34.4
598.6	33.8
598.6	32.2
598.7	29.4
598.8	27.2
598.9	25.6
599	23.9
599	23.4
599	23.4
599.1	23.4
599.1	23.4
599.2	24.5
599.2	25
599.3	25
599.5	23.4
599.6	22.3
599.7	21.7
599.8	21.7
599.8	21.7
599.9	20.6
600	17.8
600.1	17.8
600.4	19
600.4	20.6
600.5	22.3
600.5	23.4
600.7	24.5
600.8	25
600.8	25.6
600.8	25.6
600.9	26.1
600.9	25
600.9	24.5
601	23.4
601	21.7
601.3	19
601.4	19
601.4	20.1
601.6	22.8
601.6	24.5
601.7	26.7
601.8	27.2
601.8	27.8
601.9	28.9
601.9	28.9
602	28.9
602.2	27.8
602.2	27.2
602.4	27.2
602.5	27.8
602.5	29.4
602.6	30.5
602.7	33.8
602.9	36
602.9	38.8
603	41
603	42.1
603.2	44.3
603.2	44.3
603.2	47
603.2	49.2
603.3	49.8
603.3	50.9
603.3	52.5
603.4	54.7
603.4	55.8
603.4	57.5
603.4	57.5
603.4	57.5
603.5	58.6
603.5	59.1
603.6	61.9
603.6	62.4
603.7	60.2
603.7	58.6
603.8	58
603.8	55.3
603.9	52
603.9	51.4
604	50.9
604.1	50.9
604.1	52
604.2	53.1
604.2	54.7
604.3	56.9
604.3	58.6
604.3	60.8
604.4	60.8
604.5	60.8
604.6	63
604.6	64.1
604.6	62.4
604.7	58
604.7	57.5
604.7	53.1
604.7	50.3
604.7	49.8
604.9	47.6
605	43.7
605	43.2
605.1	42.1
605.2	42.6
605.3	44.3
605.5	48.7
605.5	52.5
605.5	55.8
605.5	57.5
605.6	59.7
605.7	64.1
605.7	64.6
605.9	64.6
606.1	61.9
606.2	59.7
606.4	58.6
606.6	59.7
606.6	62.4
606.6	63
606.6	65.2
606.7	64.6
606.8	63.5
606.8	62.4
607.1	61.9
607.2	63
607.2	64.1
607.3	64.6
607.3	64.1
607.4	62.4
607.4	61.9
607.5	61.3
607.7	63
607.8	63.5
607.9	63.5
608	64.1
608.1	64.6
608.2	65.2
608.3	65.2
608.4	65.2
608.5	65.2
608.6	65.2
608.7	65.2
608.9	62.4
608.9	60.2
609.1	59.1
609.2	58.6
609.2	58
609.3	56.9
609.4	55.8
609.5	54.7
609.7	52.5
609.7	52.5
609.8	52
609.9	52.5
610	54.2
610.1	56.4
610.4	57.5
610.5	59.7
610.6	62.4
610.6	63
610.6	65.2
610.7	66.8
610.8	69
610.9	70.7
610.9	71.2
611.1	72.9
611.1	73.4
611.1	74.5
611.2	76.2
611.3	76.7
611.4	75.1
611.5	74.5
611.6	74.5
611.7	71.8
611.7	69.6
611.8	68.5
611.8	66.3
611.9	64.1
612.2	64.1
612.2	65.7
612.4	66.3
612.5	64.1
612.5	61.9
612.6	59.7
612.9	58
613	59.1
613.2	64.1
613.2	69.6
613.2	72.9
613.2	75.1
613.2	75.6
613.4	76.7
613.4	72.3
613.4	71.2
613.4	69.6
613.5	67.9
613.5	67.4
613.5	66.3
613.6	63.5
613.8	63
613.9	64.6
614.1	67.9
614.2	69
614.2	69.6
614.3	68.5
614.3	67.4
614.4	66.8
614.5	64.6
614.5	64.1
614.5	63
614.7	61.9
614.7	61.3
614.8	61.3
615	64.6
615.3	65.7
615.4	65.7
615.6	67.9
615.8	70.1
615.9	71.8
615.9	73.4
615.9	75.6
616.1	77.3
616.1	78.4
616.2	78.4
616.3	76.7
616.3	75.6
616.5	75.6
616.5	77.3
616.5	78.9
616.6	80.6
616.6	80.6
616.8	81.1
616.9	81.1
617.1	82.8
617.1	82.8
617.1	80.6
617.1	78.4
617.1	76.7
617.2	75.1
617.3	74.5
617.3	75.6
617.3	76.2
617.3	79.5
617.5	82.2
617.5	82.2
617.5	83.3
617.6	85.5
617.7	86.1
617.8	84.4
617.8	82.2
617.9	81.7
617.9	81.1
618	80.6
618.1	82.2
618.2	85
618.3	85
618.3	85
618.5	85
618.6	83.9
618.6	83.9
618.8	83.3
618.9	83.9
618.9	84.4
618.7	86.6
618.9	86.1
618.9	83.9
619	82.8
619.1	81.1
619.2	81.1
619.4	85
619.4	85.5
619.4	88.8
619.6	90.5
619.7	90.5
619.7	87.7
619.8	85
619.8	83.3
619.9	81.1
619.9	78.4
620	76.7
620	76.2
620	74.5
620	72.3
620.1	71.2
620.2	69
620.3	66.8
620.4	65.2
620.6	65.7
620.8	66.8
620.8	69
620.9	71.8
620.9	75.6
621.1	76.2
621.1	72.9
621.2	70.1
621.3	70.1
621.4	69.6
621.6	69
621.8	72.9
621.8	74
621.9	79.5
622	84.4
622	89.4
622.1	97.1
622.2	100.9
622.3	107.5
622.3	113
622.3	113
622.4	116.3
622.4	116.9
622.4	120.2
622.5	122.4
622.5	123.5
622.5	124
622.5	127.9
622.4	129.5
622.5	130.6
622.5	129.5
622.6	125.7
622.8	124
622.9	122.4
622.9	120.7
622.9	120.2
622.9	119.1
622.9	119.1
623	118
623	116.9
623.1	115.8
623.2	114.7
623.2	113.6
623.2	111.9
623.2	110.3
623.3	108.6
623.3	107.5
623.3	107.5
623.4	106.4
623.4	105.3
623.6	105.3
623.7	107.5
623.7	109.2
623.9	108.6
624	108.6
624	111.9
624.1	115.8
624.1	117.4
624.1	119.1
624.2	120.2
624.4	122.4
624.4	122.9
624.4	124
624.5	125.1
624.7	125.7
624.9	126.2
625	127.3
625	127.9
625	127.9
625.1	129
625.1	129
625.3	129.5
625.4	127.9
625.5	126.8
625.6	125.7
625.9	125.5
625.9	125
626	122.2
626	121.7
626	119.5
626	116.8
626	115.7
626	114.1
626.1	110.3
626.1	109.2
626.1	107.1
626.1	103.8
626.2	101.6
626.2	100.5
626.2	98.9
626.2	97.3
626.3	96.2
626.3	94
626.3	91.9
626.4	89.7
626.5	88.1
626.5	85.4
626.6	81
626.7	78.9
626.7	75.1
626.8	72.3
626.9	70.2
626.9	68
627	66.4
627.1	64.8
627.1	64.8
627.2	63.1
627.2	63.7
627.3	65.8
627.3	65.8
627.3	66.9
627.4	69.1
627.5	70.2
627.7	70.7
627.7	73.4
627.7	76.1
627.8	78.3
627.9	78.9
628	80.5
628.2	81.6
628.5	81
628.6	79.9
628.9	79.4
628.9	75.6
628.9	72.9
628.9	72.3
628.9	69.6
629.1	66.9
629.1	66.9
629.2	66.9
629.3	70.7
629.5	72.3
629.5	75.1
629.6	78.9
629.6	81
629.6	83.2
629.6	87
629.6	90.8
629.7	92.4
629.8	91.9
629.9	91.9
630	89.2
630.1	87
630.2	84.8
630.2	84.8
630.3	86.4
630.3	85.4
630.4	83.7
630.5	83.2
630.6	83.7
630.7	87
630.8	87
630.9	83.2
630.9	81
631.1	76.1
631.1	74
631.1	72.3
631.1	68
631.2	66.9
631.3	69.1
631.3	69.1
631.3	70.2
631.4	70.7
631.6	68.6
631.6	66.9
631.6	65.3
631.7	64.2
631.8	64.8
631.8	65.3
631.9	67.5
632.1	69.6
632.2	69.6
632.3	66.9
632.3	65.8
632.3	64.8
632.4	64.2
632.5	64.8
632.6	65.3
632.6	67.5
632.6	68
632.7	65.8
632.9	62.6
633	58.2
633	55.5
633	51.2
633	48.5
633	45.8
633.1	43.6
633.2	40.4
633.2	38.2
633.3	38.7
633.4	40.4
633.4	42.5
633.4	44.1
633.5	46.9
633.6	49
633.7	49.6
633.8	50.1
633.9	50.7
633.9	50.7
634.1	47.9
634.1	45.8
634.2	44.7
634.4	43.1
634.4	42.5
634.5	42.5
634.5	43.1
634.6	44.7
634.7	46.3
634.8	47.4
635	45.8
635.1	45.2
635.3	47.4
635.6	47.9
635.6	47.9
635.7	47.4
635.8	44.7
635.9	41.4
635.9	39.3
635.9	37.6
635.9	34.9
635.9	31.7
635.9	30
636.1	28.4
636.1	27.9
636.2	27.9
636.3	31.1
636.5	35.5
636.7	39.8
636.7	44.7
636.8	48.5
636.8	52.3
637	56.6
637.1	58.2
637.1	61
637.1	64.2
637.1	64.2
637.2	64.2
637.2	63.7
637.2	61.5
637.2	57.7
637.3	55.5
637.4	51.7
637.6	50.7
637.7	52.8
637.7	54.5
637.9	53.4
637.9	51.7
638	49.6
638.1	46.9
638.2	46.3
638.2	44.7
638.3	44.7
638.3	44.1
638.6	44.7
638.7	45.2
638.7	46.9
638.8	49.6
638.8	52.3
638.9	52.3
639	50.7
639.1	48.5
639.1	47.4
639.1	46.9
639.3	45.2
639.4	43.1
639.5	42
639.6	42
639.7	44.7
639.7	47.4
639.8	50.1
639.8	52.8
639.8	53.4
640	53.9
640.1	53.9
640.2	51.2
640.3	48.5
640.4	45.2
640.4	44.1
640.5	40.9
640.6	39.3
640.8	39.3
640.9	39.3
641	39.3
641.1	37.1
641.1	35.5
641.3	33.8
641.4	31.7
641.5	29
641.5	28.4
641.6	29.5
641.6	32.8
641.7	33.8
641.7	35.5
641.7	37.6
641.8	40.4
642	44.1
642	49
642.1	54.5
642.1	57.2
642.3	61.5
642.3	62
642.2	65.8
642.2	68
642.2	69.1
642.3	63.1
642.3	61.5
642.4	58.8
642.5	56.1
642.6	51.7
642.7	46.9
642.7	44.7
642.7	42.5
642.7	38.7
642.7	36.6
642.8	33.8
643	26.3
643	25.2
643.2	24.6
643.2	24.6
643.3	24.1
643.4	27.3
643.4	27.9
643.4	30
643.5	33.8
643.6	34.9
643.7	38.2
643.9	43.1
643.9	45.2
643.9	49
644	55.5
644	58.8
644.1	60.4
644.1	64.8
644.2	66.4
644.2	67.5
644.2	69.6
644.3	70.2
644.3	70.2
644.5	67.5
644.7	66.4
644.7	62.6
644.7	58.2
644.7	53.9
644.7	50.7
644.6	50.1
644.6	48.5
644.6	45.2
644.7	41.4
644.7	38.2
644.8	34.9
644.8	31.7
644.8	30
644.9	30
644.9	28.4
645	27.3
645.1	27.3
645.1	29
645.2	29
645.2	29
645.3	27.3
645.3	26.3
645.4	25.2
645.5	24.1
645.6	23.5
645.6	23.5
645.7	23.5
645.8	26.8
645.8	29
646	30
646.1	28.4
646.2	27.9
646.3	29.5
646.5	30
646.7	27.3
646.8	26.3
647	27.3
647.1	29.5
647.2	29.5
647.4	29.5
647.5	29
647.5	27.9
647.7	26.8
647.7	26.3
647.9	26.3
648.1	27.3
648.2	27.9
648.2	28.4
648.4	27.3
648.4	27.3
648.6	28.4
648.6	30.6
648.8	30
649	27.9
649.1	27.3
649.3	26.8
649.5	26.8
649.7	27.3
649.8	29
650	29
650.1	29
650.4	27.9
650.5	27.3
650.1	28.4
650.2	27.9
650.3	26.8
650.4	26.8
650.4	25.7
650.6	25.7
