Depth	Gamma
617.3	108.9
617.4	111.3
617.5	111.9
617.7	113.1
617.9	114.9
618	114.3
618.2	109.5
618.4	108.3
618.4	113.1
618.6	116.1
618.7	119.7
618.7	122.7
618.8	123.3
619	121.5
619	120.9
619.1	121.5
619.3	124.5
619.6	121.5
619.7	116.1
619.7	113.1
619.8	110.1
620	106.5
620	106.5
620	102.8
620.2	99.2
620.2	98
620.2	93.2
620.2	89
620.2	86.6
620.2	83.6
620.2	79.9
620.1	75.1
620.2	69.7
620.3	67.3
620.3	63.1
620.3	60.1
620.4	56.4
620.4	55.2
620.4	52.8
620.5	49.8
620.7	54
620.8	58.3
621	64.3
621.1	66.1
621	67.9
621.1	67.3
621.1	66.1
621.2	62.5
621.2	59.5
621.3	56.4
621.4	54
621.4	50.4
621.5	48.6
621.5	48
621.5	46.8
621.5	44.4
621.7	43.8
621.7	43.8
621.8	45.6
621.9	48
622	50.4
622.1	53.4
622.1	54
622.2	55.2
622.4	53.4
622.5	52.2
622.5	49.2
622.5	45
622.6	42
622.8	38.4
622.9	33.5
622.9	31.1
623	26.9
623	23.9
623	22.7
623.1	20.9
623.1	20.9
623.2	20.3
623.3	18.5
623.3	17.9
623.4	17.9
623.5	16.1
623.5	16.1
623.6	16.1
623.8	16.1
623.9	16.1
624.1	16.1
624.2	16.1
624.5	18.5
624.5	20.3
624.5	20.9
624.5	25.1
624.6	29.9
624.6	30.5
624.7	31.7
624.8	33.5
624.9	33.5
625	32.3
625	30.5
625.2	27.5
625.2	25.7
625.3	24.5
625.5	28.1
625.6	29.9
625.6	31.7
625.6	32.9
625.6	33.5
625.7	34.1
625.9	34.1
626	32.3
626.1	30.5
626.1	29.3
626.1	27.5
626.2	26.3
626.3	26.3
626.4	28.7
626.4	32.3
626.4	32.9
626.4	34.7
626.5	36.6
626.5	38.4
626.5	40.8
626.5	40.8
626.5	43.8
626.5	46.2
626.5	46.8
626.5	49.8
626.5	51
626.6	54.6
626.7	55.2
626.8	57
626.8	57.6
626.9	54.6
626.9	52.8
627	51
627.1	48
627.2	45.6
627.3	43.8
627.3	43.2
627.4	41.4
627.4	40.2
627.5	37.8
627.6	36
627.8	31.1
627.9	31.1
628	34.7
628.1	38.4
628.1	39.6
628.2	42.6
628.2	46.8
628.3	49.8
628.3	53.4
628.4	56.4
628.5	57.6
628.5	57.6
628.5	60.1
628.5	62.5
628.6	64.3
628.7	64.9
628.8	62.5
628.8	61.9
628.9	58.9
629.1	58.3
629.1	60.1
629.3	61.9
629.4	63.1
629.7	66.1
629.8	69.7
629.9	70.3
629.9	70.9
629.9	72.1
630.1	75.7
630.1	76.9
630.2	77.5
630.2	78.1
630.3	78.1
630.4	76.9
630.5	75.7
630.7	73.9
630.8	70.9
630.9	67.9
631.1	65.5
631.2	63.1
631.3	62.5
631.4	62.5
631.4	60.7
631.5	60.1
631.6	61.3
631.8	63.7
631.8	64.3
632	64.3
632.1	62.5
632.2	61.9
632.2	61.9
632.3	60.7
632.4	62.5
632.4	63.1
632.6	64.9
632.6	67.3
632.6	70.3
632.6	70.9
632.8	69.1
632.8	69.1
633	70.9
633.1	72.1
633.2	73.9
633.2	74.5
633.3	76.9
633.3	79.3
633.3	80.5
633.5	81.8
633.7	83.6
633.7	85.4
633.8	86.6
633.9	86.6
633.9	84.8
633.9	82.4
634	79.3
634	76.9
634.1	72.7
634.1	69.7
634.2	68.5
634.4	67.9
634.5	72.1
634.6	73.3
634.7	76.9
634.7	78.1
634.7	79.9
634.8	81.8
635	78.1
635	76.9
635.1	73.9
635.1	73.3
635.2	70.9
635.3	67.9
635.3	66.7
635.3	64.9
635.4	61.9
635.5	60.7
635.6	61.9
635.8	66.1
635.8	69.7
635.8	71.5
636	75.7
636.1	75.7
636.2	73.9
636.2	72.7
636.3	70.9
636.3	68.5
636.3	66.7
636.5	66.7
636.6	67.3
636.7	69.1
636.8	68.5
636.8	67.9
636.8	67.9
636.8	66.1
636.9	64.9
636.9	63.7
637	61.9
637	61.9
637	60.1
637	58.9
637	57.6
637.1	55.8
637.3	54
637.4	57
637.5	60.7
637.7	64.3
637.7	66.7
637.8	69.1
637.8	70.9
637.8	72.1
637.8	72.7
637.8	73.3
637.9	75.1
637.9	76.9
637.9	78.1
638	78.7
638	78.7
638.1	76.9
638.1	75.1
638.2	75.1
638.2	75.7
638.3	78.1
638.4	79.9
638.5	81.8
638.6	82.4
638.7	82.4
638.9	82.4
638.9	82.4
638.7	81.8
638.7	81.8
638.8	83.6
638.9	84.2
639	84.2
639.1	83.6
639.1	84.2
639.1	85.4
639.1	87.8
639.3	90.8
639.4	92
639.5	89.6
639.6	87.8
639.8	90.8
639.8	91.4
639.8	92.6
639.9	92.6
640.1	92
640.1	87.8
640.3	87.8
640.5	92
640.6	93.8
640.6	93.8
640.7	93.2
640.8	89.6
641	84.2
641.1	81.2
641.1	78.1
641.2	75.7
641.4	74.5
641.6	78.1
641.7	79.9
641.7	80.5
642	84.2
642	86.6
642.1	89
642.1	92
642.1	92.6
642.2	92
642.3	89.6
642.5	90.8
642.5	93.8
642.5	96.8
642.5	98.6
642.6	99.8
642.6	101.6
642.7	102.8
642.7	103.4
642.9	106.5
642.9	107.1
642.9	107.7
642.9	110.7
642.9	111.9
642.9	113.7
642.9	116.1
643.1	119.1
643	121.5
643	122.7
643	125.7
643.1	131.8
643.1	131.8
643.1	134.8
643.2	137.8
643.2	140.2
643.2	142.6
643.3	145
643.3	146.2
643.3	147.4
643.4	147.4
643.4	148
643.5	151.1
643.5	152.3
643.6	152.9
643.6	148.6
643.6	145
643.7	140.2
643.8	137.2
643.8	135.4
643.9	131.8
643.9	129.4
644	128.2
644.1	126.4
644.2	123.9
644.3	121.5
644.3	119.7
644.3	117.9
644.4	115.5
644.5	114.3
644.6	116.7
644.6	121.5
644.7	126.4
644.9	134.2
644.9	134.8
644.9	136.6
644.9	139.6
645	140.2
645.2	138.4
645.2	135.4
645.3	134.8
645.3	136
645.3	137.2
645.4	137.8
645.6	137.8
645.7	134.8
645.7	132.4
645.8	131.8
645.8	129.4
645.9	127
646	125.1
646.1	123.9
646.1	122.1
646.1	122.1
646.3	125.7
646.3	130
646.4	133.6
646.5	136
646.5	138.4
646.5	140.2
646.6	139.6
646.6	137.2
646.8	139
646.8	139.6
646.9	138.4
646.9	137.2
647	133.6
647	128.2
647.1	125.1
647.3	122.7
647.3	119.1
647.3	114.9
647.4	111.3
647.4	107.1
647.5	99.2
647.5	99.2
647.6	95.6
647.6	90.8
647.6	89.6
647.6	87.2
647.6	84.2
647.6	81.8
647.6	79.3
647.6	76.9
647.7	72.1
647.9	72.7
648	73.9
648.1	75.7
648.1	77.5
648.1	81.2
648.2	84.2
648.2	87.2
648.4	90.8
648.5	92
648.5	92
648.6	91.4
648.7	89
648.8	86.6
648.9	86.6
649.1	88.4
649.1	87.2
649.2	84.2
649.2	82.4
649.2	81.8
649.3	79.3
649.3	79.3
649.4	79.3
649.6	79.9
649.6	81.8
649.6	84.2
649.6	87.8
649.6	92
649.6	94.4
649.6	95
649.7	96.8
649.9	98
649.9	99.8
650	99.8
650.2	99.2
650.2	99.8
650.3	100.4
650.3	101.6
650.3	102.8
650.4	102.8
650.4	103.4
650.5	104.7
650.6	104.1
650.7	102.8
650.7	101.6
650.9	101.6
650.9	101
650.9	96.2
650.9	93.2
650.9	90.2
650.9	84.8
651	82.4
651.1	79.3
651.1	78.1
651.1	76.3
651.2	71.5
651.3	67.9
651.4	63.7
651.5	60.7
651.6	60.1
651.7	61.9
651.8	63.7
651.8	64.9
651.9	70.3
652.1	74.5
652.2	78.1
652.2	81.2
652.2	82.4
652.2	84.2
652.2	87.2
652.2	89.6
652.2	92
652.2	93.2
652.3	96.8
652.3	93.8
652.5	89
652.5	84.2
652.5	78.1
652.5	77.5
652.4	74.5
652.4	69.7
652.4	68.5
652.4	66.1
652.6	61.9
652.6	58.3
652.7	54.6
652.7	51.6
652.7	49.8
652.7	48.6
652.7	47.4
652.7	45.6
652.8	43.8
652.8	42.6
652.9	40.8
653.1	39
653.3	36
653.4	35.3
653.4	36.6
653.4	39.6
653.4	40.2
653.4	42.6
653.5	46.8
653.7	50.4
653.8	53.4
653.9	53.4
654	53.4
654	49.2
654.3	47.4
654.4	47.4
654.4	48.6
654.4	52.2
654.5	56.4
654.5	58.3
654.7	60.1
654.8	58.9
654.9	55.2
655	52.2
655.1	51.6
655.2	49.2
655.5	49.2
655.6	49.8
655.7	52.2
655.7	55.2
655.8	58.3
655.8	58.3
655.9	60.7
656.1	63.7
656.2	64.9
656.4	70.9
656.4	75.7
656.4	77.5
656.3	83
656.3	86
656.4	89
656.5	90.8
656.6	92
656.6	92.6
656.8	90.2
656.8	84.2
656.8	80.5
656.9	78.1
657	74.5
657	70.9
657	67.9
657	66.1
657	64.9
657.1	62.5
657.1	59.5
657.1	58.3
657.1	57.6
657.3	55.2
657.3	55.2
657.5	53.4
657.6	55.8
657.6	60.1
657.6	64.3
657.7	68.5
657.7	71.5
657.7	73.3
657.7	75.7
657.8	77.5
657.9	80.5
657.9	81.2
658.1	81.2
658.1	75.7
658.1	71.5
658.1	67.3
658.1	63.7
658.1	56.4
658.2	55.8
658.2	53.4
658.2	51.6
658.3	50.4
658.4	47.4
658.4	47.4
658.5	46.8
658.6	49.8
658.7	54.6
658.7	60.1
658.8	64.3
658.9	67.3
659	70.3
659	72.7
659	73.3
659	73.9
659.1	75.7
659.1	75.7
659.1	71.5
659.3	67.3
659.4	64.9
659.7	61.9
659.8	61.3
659.8	58.9
659.8	55.8
659.8	54
659.8	52.2
659.8	48
659.8	45.6
659.9	42
660.1	39.6
660.2	39.6
660.3	39
660.4	39.6
660.6	40.2
660.6	40.8
660.8	39.6
660.8	38.4
660.8	36
660.8	34.7
660.8	33.5
660.9	32.9
661	31.7
661	31.1
661	31.1
661.2	33.5
661.2	37.2
661.4	44.4
661.4	45.6
661.5	45.6
661.5	45
661.7	43.2
661.8	41.4
661.9	42.6
662	46.2
662.2	49.8
662.3	51.6
662.3	52.2
662.4	53.4
662.6	52.8
662.6	50.4
662.8	48.6
663.1	48.6
663.1	45
663.2	43.8
663.3	41.4
663.4	38.4
663.4	34.1
663.4	33.5
663.4	33.5
663.4	32.3
663.5	31.1
663.5	28.1
663.6	21.5
663.7	20.3
663.8	19.7
664.1	23.3
664.3	25.7
664.5	28.7
664.7	29.9
664.8	30.5
664.9	30.5
664.9	29.3
665	28.7
665	26.3
665.2	24.5
665.2	24.5
665.3	23.3
665.5	25.1
665.6	25.7
665.7	25.7
665.9	27.5
666	28.7
666.1	27.5
666.1	26.9
666.2	25.7
666.4	25.7
666.5	24.5
666.6	22.7
666.7	22.7
666.8	22.7
666.9	25.7
667	25.7
667.4	24.5
667.5	23.9
667.7	23.3
667.8	23.3
667.9	23.3
668	23.9
668	27.5
668.1	28.1
668.3	31.1
668.3	31.7
668.3	33.5
668.4	34.1
668.5	32.3
668.6	31.7
668.8	32.9
668.9	32.3
668.9	30.5
668.9	29.3
668.9	29.3
669	29.3
669	29.3
669.1	26.3
669.1	25.1
669.3	23.3
669.4	22.7
669.5	22.7
669.7	23.3
669.9	24.5
670	25.1
670.2	26.3
670.2	29.3
670.4	29.3
670.5	29.3
670.5	29.3
670.6	26.9
670.6	25.7
670.6	25.1
670.6	25.1
670.6	23.3
670.6	22.1
670.7	21.5
670.8	21.5
671	21.5
671.3	22.7
671.3	23.3
671.5	23.9
672	23.9
672.5	23.9
672.6	23.9
