"Row","Depth","RES","RES Color","Top Names","Top Depth","Top Color"
"3427","411.7","33","","","",""
"3428","412","30.5","","","",""
"3429","412.2","32.8","","","",""
"3430","412.2","32.8","","","",""
"3431","412.2","32.1","","","",""
"3432","412.2","31.4","","","",""
"3433","412.3","29.9","","","",""
"3434","412.5","29","","","",""
"3435","412.5","32.1","","","",""
"3436","412.7","37.2","","","",""
"3437","412.9","40","","","",""
"3438","413","41.1","","","",""
"3439","413.2","41.1","","","",""
"3440","413.2","38.3","","","",""
"3441","413.2","35.4","","","",""
"3442","413.4","32.1","","","",""
"3443","413.6","30.5","","","",""
"3444","413.9","29","","","",""
"3445","413.9","31.2","","","",""
"3446","414.1","28.4","","","",""
"3447","414.3","27","","","",""
"3448","414.3","25","","","",""
"3449","414.4","23.3","","","",""
"3450","414.6","22.6","","","",""
"3451","414.7","23.8","","","",""
"3452","414.7","24.3","","","",""
"3453","414.9","24.3","","","",""
"3454","415.3","25.5","","","",""
"3455","415.1","28.2","","","",""
"3456","415.3","27","","","",""
"3457","415.4","25.7","","","",""
"3458","415.4","24.5","","","",""
"3459","415.6","23.8","","","",""
"3460","415.8","22.2","","","",""
"3461","416","22.2","","","",""
"3462","416.3","23.8","","","",""
"3463","416.3","26.3","","","",""
"3464","416.5","29","","","",""
"3465","416.5","32.1","","","",""
"3466","416.8","33.7","","","",""
"3467","417","34.4","","","",""
"3468","417.1","34.4","","","",""
"3469","417.3","33.7","","","",""
"3470","417.3","31.4","","","",""
"3471","417.5","32.8","","","",""
"3472","417.5","37.2","","","",""
"3473","417.5","41.1","","","",""
"3474","417.5","42","","","",""
"3475","417.5","44.1","","","",""
"3476","417.5","47.7","","","",""
"3477","417.7","48.7","","","",""
"3478","417.8","51.2","","","",""
"3479","417.8","52.7","","","",""
"3480","417.8","53.8","","","",""
"3481","418","58.2","","","",""
"3482","418","61.2","","","",""
"3483","418","62.5","","","",""
"3484","418.2","65.7","","","",""
"3485","418.2","69","","","",""
"3486","418.4","59.9","","","",""
"3487","418.5","54.2","","","",""
"3488","418.5","50.1","","","",""
"3489","418.5","44.4","","","",""
"3490","418.5","44.4","","","",""
"3491","418.7","48.7","","","",""
"3492","418.7","52.7","","","",""
"3493","418.7","55.4","","","",""
"3494","418.7","58.2","","","",""
"3495","418.7","58.2","","","",""
"3496","418.8","59.4","","","",""
"3497","419","59.4","","","",""
"3498","419","51.6","","","",""
"3499","419","49.1","","","",""
"3500","419.2","46.7","","","",""
"3501","419.2","43.2","","","",""
"3502","419.4","40.2","","","",""
"3503","419.5","44.1","","","",""
"3504","419.5","50.1","","","",""
"3505","419.5","51.2","","","",""
"3506","419.5","58.2","","","",""
"3507","419.5","62.5","","","",""
"3508","419.5","67.5","","","",""
"3509","419.5","71","","","",""
"3510","419.5","82.4","","","",""
"3511","419.5","102.7","","","",""
"3512","419.7","113.4","","","",""
"3513","419.7","116.7","","","",""
"3514","419.9","122.6","","","",""
"3515","420.1","152.8","","","",""
"3516","420.1","168.7","","","",""
"3517","420.1","182.4","","","",""
"3518","420.1","205.8","","","",""
"3519","420.1","216.3","","","",""
"3520","420.1","251.1","","","",""
"3521","420.1","277.3","","","",""
"3522","420.1","321.9","","","",""
"3523","419.9","392.6","","","",""
"3524","419.9","424.5","","","",""
"3525","419.9","478.9","","","",""
"3526","419.9","492.7","","","",""
"3527","420.1","503.3","","","",""
"3528","420.1","529","","","",""
"3529","420.1","555.9","","","",""
"3530","420.1","614","","","",""
"3531","420.1","614","","","",""
"3532","420.2","645.2","","","",""
"3533","420.2","645.2","","","",""
"3534","420.8","678.1","","","",""
"3535","420.8","517.8","","","",""
"3536","420.8","468.8","","","",""
"3537","420.8","424.5","","","",""
"3538","420.6","376.3","","","",""
"3539","420.6","348","","","",""
"3540","420.6","324.2","","","",""
"3541","420.6","279.3","","","",""
"3542","420.8","240.6","","","",""
"3543","420.9","217.9","","","",""
"3544","420.9","201.5","","","",""
"3545","420.9","187.7","","","",""
"3546","421.1","178.6","","","",""
"3547","420.9","173.6","","","",""
"3548","420.9","173.6","","","",""
"3549","420.8","161.7","","","",""
"3550","420.8","157.2","","","",""
"3551","420.8","146.4","","","",""
"3552","420.8","139.3","","","",""
"3553","420.8","132.6","","","",""
"3554","420.9","116.7","","","",""
"3555","421.1","105.6","","","",""
"3556","421.1","95.6","","","",""
"3557","421.1","89.1","","","",""
"3558","421.2","82.4","","","",""
"3559","421.2","74.6","","","",""
"3560","421.4","66.1","","","",""
"3561","421.6","74.6","","","",""
"3562","421.8","62.9","","","",""
"3563","422.3","65.7","","","",""
"3564","422.3","67.5","","","",""
"3565","422.3","71","","","",""
"3566","422.5","66.1","","","",""
"3567","422.6","66.1","","","",""
"3568","422.6","72.5","","","",""
"3569","422.8","76.2","","","",""
"3570","423","80.1","","","",""
"3571","423","84.2","","","",""
"3572","423.1","82.4","","","",""
"3573","423.1","80.7","","","",""
"3574","423.1","78.4","","","",""
"3575","423.1","76.8","","","",""
"3576","423.3","76.8","","","",""
"3577","423.3","76.8","","","",""
"3578","423.3","76.8","","","",""
"3579","423.3","76.8","","","",""
"3580","423.3","80.1","","","",""
"3581","423.3","80.1","","","",""
"3582","423.5","80.7","","","",""
"3583","423.6","74.6","","","",""
"3584","423.6","71","","","",""
"3585","423.6","67.5","","","",""
"3586","423.8","62.9","","","",""
"3587","423.8","61.2","","","",""
"3588","423.8","57","","","",""
"3589","423.8","52.7","","","",""
"3590","423.7","54.2","","","",""
"3591","423.7","56.6","","","",""
"3592","423.8","55.4","","","",""
"3593","424","59.4","","","",""
"3594","424.7","74.6","","","",""
"3595","424.7","82.4","","","",""
"3596","424.7","95.6","","","",""
"3597","424.9","105.6","","","",""
"3598","424.7","142.3","","","",""
"3599","424.7","182.4","","","",""
"3600","424.7","233.9","","","",""
"3601","424.7","238.9","","","",""
"3602","424.7","338.3","","","",""
"3603","424.7","468.8","","","",""
"3604","424.7","697.6","","","",""
"3605","424.7","733.2","","","",""
"3606","424.7","733.2","","","",""
"3607","424.7","770.5","","","",""
"3608","424.7","809.8","","","",""
"3609","424.7","827.2","","","",""
"3610","424.7","827.2","","","",""
"3611","424.7","827.2","","","",""
"","","","","","",""
