347.50,0.72
347.68,0.65
347.80,0.80
347.95,0.93
348.10,0.81
348.25,0.70
348.40,0.76
348.55,0.94
348.71,0.60
348.85,0.47
348.89,0.56
349.06,0.51
349.20,0.58
349.36,0.70
349.51,0.78
349.65,0.95
349.76,0.96
349.91,0.43
350.09,1.00
350.22,0.95
350.37,1.08
350.50,1.09
350.68,0.93
350.79,0.55
350.95,0.87
351.11,0.88
351.25,0.75
351.40,0.72
